packetFormat,gameMajorVersion,gameMinorVersion,packetVersion,packetId,sessionUID,sessionTime,frameIdentifier,playerCarIndex,secondaryPlayerCarIndex,lastLapTime,currentLapTime,sector1TimeInMS,sector2TimeInMS,bestLapTime,bestLapNum,bestLapSector1TimeInMS,bestLapSector2TimeInMS,bestLapSector3TimeInMS,bestOverallSector1TimeInMS,bestOverallSector1LapNum,bestOverallSector2TimeInMS,bestOverallSector2LapNum,bestOverallSector3TimeInMS,bestOverallSector3LapNum,lapDistance,totalDistance,safetyCarDelta,carPosition,currentLapNum,pitStatus,sector,currentLapInvalid,penalties,gridPosition,driverStatus,resultStatus
2020,1,18,1,2,6777929756610482444,0.019233,0,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.127930,-46.127930,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.040277,1,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.072163,2,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.086520,3,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.116703,4,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.133632,5,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.166944,6,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.183480,7,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.216939,8,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.233661,9,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.250211,10,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.283852,11,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.300465,12,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.148438,-46.148438,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.333746,13,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.148438,-46.148438,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.350434,14,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.148438,-46.148438,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.383758,15,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.148438,-46.148438,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.400580,16,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.148438,-46.148438,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.433859,17,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.450449,18,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.483887,19,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.500561,20,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.533931,21,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.550734,22,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.583928,23,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.600623,24,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.634137,25,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.650603,26,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.684018,27,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.700907,28,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.734051,29,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.750706,30,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.784187,31,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.800774,32,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.834188,33,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.850904,34,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.884264,35,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.901006,36,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.934458,37,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.951161,38,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,0.984437,39,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.001037,40,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.034420,41,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.051168,42,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.084526,43,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.101074,44,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.134542,45,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.151183,46,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.184464,47,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.201306,48,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.234646,49,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.251320,50,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.284658,51,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.301378,52,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.334650,53,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.351574,54,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.384661,55,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.401543,56,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.435054,57,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.451558,58,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.484902,59,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.501602,60,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.534892,61,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.551614,62,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.585056,63,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.601632,64,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.635110,65,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.651809,66,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.685127,67,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.702070,68,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.735392,69,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.752132,70,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.785227,71,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.801807,72,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.835221,73,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.852080,74,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.885198,75,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.901951,76,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.935317,77,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.951978,78,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,1.985381,79,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.002119,80,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.035431,81,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.052211,82,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.085612,83,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.102031,84,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.135550,85,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.152617,86,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.185615,87,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.202421,88,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.235906,89,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.252664,90,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.285940,91,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.302670,92,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.336107,93,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.352844,94,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.386173,95,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.402463,96,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.435962,97,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.452767,98,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.485925,99,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.502716,100,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.536041,101,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.552771,102,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.586089,103,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.602754,104,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.636268,105,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.653041,106,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.686145,107,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.702790,108,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.736238,109,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.752843,110,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.786208,111,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.803002,112,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.836336,113,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.852976,114,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.886301,115,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.902888,116,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.936235,117,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.952936,118,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,2.986396,119,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,3.003177,120,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,3.036381,121,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,3.053050,122,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,3.086397,123,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,3.103128,124,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,3.136537,125,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,3.153353,126,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,3.186580,127,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,3.203238,128,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
2020,1,18,1,2,6777929756610482444,3.236606,129,19,255,0.000000,0.000000,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,-46.147949,-46.147949,-0.000000,10,1,0,2,0,0,10,4,2
